language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,內容,nèiróng ,nèiróng,nēiróng,nèiròng,něiróng,content;  substance,這個內容在生活中很常見。,zhège nèiróng zài shēnghuó zhōng hěn chángjiàn.,This content;  substance is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,能夠,nénggòu ,nénggòu,něnggòu,nénggóu,nēnggòu,to be capable of,我們需要先能夠這件事。,wǒmen xūyào xiān nénggòu zhè jiàn shì.,We need to to be capable of this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,年,nián ,nián,niǎn,niàn,niān,surname Nian,這個年在生活中很常見。,zhège nián zài shēnghuó zhōng hěn chángjiàn.,This surname Nian is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,年代,niándài ,niándài,niǎndài,niándái,niāndài,a decade of a century (e.g. the Sixties),這個年代在生活中很常見。,zhège niándài zài shēnghuó zhōng hěn chángjiàn.,This a decade of a century (e.g. the Sixties) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,年齡,niánlíng ,niánlíng,niǎnlíng,niánlìng,niānlíng,(a person's) age,這個年齡在生活中很常見。,zhège niánlíng zài shēnghuó zhōng hěn chángjiàn.,This (a person's) age is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,年年,niánnián ,niánnián,niǎnnián,niánniàn,niānnián,year after year;  yearly,這個年年過得很快。,zhège niánnián guò de hěn kuài.,This year after year;  yearly passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,牛仔褲,niúzăikù ,niúzǎikù,niǔzǎikù,niúzāikù,niúzǎikǔ,jeans,這個牛仔褲在生活中很常見。,zhège niúzǎikù zài shēnghuó zhōng hěn chángjiàn.,This jeans is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,農業,nóngyè  ,nóngyè,nǒngyè,nóngyé,nōngyè,agriculture,這個農業影響很多人。,zhège nóngyè yǐngxiǎng hěn duō rén.,This agriculture affects many people.,B2,society,noun,Core Content,
Taiwan Mandarin,女士,nǚshì ,nǚshì,nǜshì,nǚshí,nǘshì,lady,這個女士在生活中很常見。,zhège nǚshì zài shēnghuó zhōng hěn chángjiàn.,This lady is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,喔,ō ,ō,ó,ǒ,ò,"(interjection) oh;  I see (used to indicate realization, understanding)",我們需要先喔這件事。,wǒmen xūyào xiān ō zhè jiàn shì.,"We need to (interjection) oh;  I see (used to indicate realization, understanding) this matter first.",B2,general,verb,Core Content,
Taiwan Mandarin,哦,ó ,ó,ǒ,ò,ō,to chant,我們需要先哦這件事。,wǒmen xūyào xiān ó zhè jiàn shì.,We need to to chant this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,排,pái ,pái,pǎi,pài,pāi,to arrange in order;  to line up,我會安排明天的會議。,wǒ huì ānpái míngtiān de huìyì.,I will arrange tomorrow's meeting.,B2,work,verb,Core Content,
Taiwan Mandarin,牌(子),pái(zi),pái(zi),pǎi(zi),pài(zi),pāi(zi),signboard;  plaque,這個牌在生活中很常見。,zhège pái zài shēnghuó zhōng hěn chángjiàn.,This signboard;  plaque is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,盼望,pànwàng ,pànwàng,pānwàng,pànwáng,pǎnwàng,to hope for;  to look forward to,我們需要先盼望這件事。,wǒmen xūyào xiān pànwàng zhè jiàn shì.,We need to to hope for;  to look forward to this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,培養,péiyăng ,péiyǎng,pěiyǎng,péiyāng,pēiyǎng,to cultivate,我們需要先培養這件事。,wǒmen xūyào xiān péiyǎng zhè jiàn shì.,We need to to cultivate this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,配,pèi ,pèi,pēi,péi,pěi,to join,我們需要先配這件事。,wǒmen xūyào xiān pèi zhè jiàn shì.,We need to to join this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,配合,pèihé ,pèihé,pēihé,pèihè,pěihé,matching,這個配合在生活中很常見。,zhège pèihé zài shēnghuó zhōng hěn chángjiàn.,This matching is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,碰,pèng ,pèng,pēng,péng,pěng,variant of 碰[peng4],這個碰在生活中很常見。,zhège pèng zài shēnghuó zhōng hěn chángjiàn.,This variant of 碰[peng4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,碰到,pèngdào ,pèngdào,pēngdào,pèngdáo,pěngdào,to come across,我們需要先碰到這件事。,wǒmen xūyào xiān pèngdào zhè jiàn shì.,We need to to come across this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,碰上,pèngshàng ,pèngshàng,pēngshàng,pèngsháng,pěngshàng,to run into,我們需要先碰上這件事。,wǒmen xūyào xiān pèngshàng zhè jiàn shì.,We need to to run into this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,批評,pīpíng ,pīpíng,pípíng,pīpìng,pìpíng,to criticize;  criticism,我們需要先批評這件事。,wǒmen xūyào xiān pīpíng zhè jiàn shì.,We need to to criticize;  criticism this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,皮,pí ,pí,pǐ,pì,pī,surname Pi,這個皮在生活中很常見。,zhège pí zài shēnghuó zhōng hěn chángjiàn.,This surname Pi is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,皮帶,pídài ,pídài,pǐdài,pídái,pīdài,strap,這個皮帶在生活中很常見。,zhège pídài zài shēnghuó zhōng hěn chángjiàn.,This strap is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,皮膚,pífū ,pífū,pǐfū,pífǔ,pīfū,skin,這個皮膚在生活中很常見。,zhège pífū zài shēnghuó zhōng hěn chángjiàn.,This skin is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,篇,piān ,piān,pián,piǎn,piàn,sheet,這個篇在生活中很常見。,zhège piān zài shēnghuó zhōng hěn chángjiàn.,This sheet is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,騙子,piànzi ,piànzi,piānzi,piánzi,piǎnzi,swindler,這個騙子在生活中很常見。,zhège piànzi zài shēnghuó zhōng hěn chángjiàn.,This swindler is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,坪,píng ,píng,pǐng,pìng,pīng,a plain,這個坪在生活中很常見。,zhège píng zài shēnghuó zhōng hěn chángjiàn.,This a plain is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,平,píng ,píng,pǐng,pìng,pīng,surname Ping,這個平在生活中很常見。,zhège píng zài shēnghuó zhōng hěn chángjiàn.,This surname Ping is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,平安,píngān ,píngān,pǐngān,píngǎn,pīngān,see 平安區|平安区[Ping2 an1 Qu1],這個平安在生活中很常見。,zhège píngān zài shēnghuó zhōng hěn chángjiàn.,This see 平安區|平安区[Ping2 an1 Qu1] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,平等,píngděng ,píngděng,pǐngděng,píngdēng,pīngděng,equal,這個平等在生活中很常見。,zhège píngděng zài shēnghuó zhōng hěn chángjiàn.,This equal is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,平時,píngshí ,píngshí,pǐngshí,píngshì,pīngshí,ordinarily,這個平時在生活中很常見。,zhège píngshí zài shēnghuó zhōng hěn chángjiàn.,This ordinarily is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,平原,píngyuán ,píngyuán,pǐngyuán,píngyuàn,pīngyuán,field,這個平原在生活中很常見。,zhège píngyuán zài shēnghuó zhōng hěn chángjiàn.,This field is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,品質,pĭnzhí ,pǐnzhí,pìnzhí,pǐnzhì,pínzhí,character,這個品質在生活中很常見。,zhège pǐnzhí zài shēnghuó zhōng hěn chángjiàn.,This character is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,破壞,pòhuài ,pòhuài,pōhuài,pòhuái,pǒhuài,destruction,這個破壞在生活中很常見。,zhège pòhuài zài shēnghuó zhōng hěn chángjiàn.,This destruction is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,普遍,pŭbiàn ,pǔbiàn,pùbiàn,pǔbián,púbiàn,universal,這個普遍在生活中很常見。,zhège pǔbiàn zài shēnghuó zhōng hěn chángjiàn.,This universal is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,期,qí,qí,qǐ,qì,qī,variant of 期[qi1],這個期在生活中很常見。,zhège qí zài shēnghuó zhōng hěn chángjiàn.,This variant of 期[qi1] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,氣,qì ,qì,qī,qí,qǐ,gas;  air,這個氣在生活中很常見。,zhège qì zài shēnghuó zhōng hěn chángjiàn.,This gas;  air is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,鉛筆,qiānbĭ,qiānbǐ,qiánbǐ,qiānbī,qiànbǐ,(lead) pencil,這個鉛筆在生活中很常見。,zhège qiānbǐ zài shēnghuó zhōng hěn chángjiàn.,This (lead) pencil is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,簽名,qiānmíng ,qiānmíng,qiánmíng,qiānmìng,qiànmíng,to sign (one's name with a pen etc),我們需要先簽名這件事。,wǒmen xūyào xiān qiānmíng zhè jiàn shì.,We need to to sign (one's name with a pen etc) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,謙虛,qiānxū ,qiānxū,qiánxū,qiānxǔ,qiànxū,modest,這個謙虛在生活中很常見。,zhège qiānxū zài shēnghuó zhōng hěn chángjiàn.,This modest is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,前,qián ,qián,qiǎn,qiàn,qiān,front,這個前在生活中很常見。,zhège qián zài shēnghuó zhōng hěn chángjiàn.,This front is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,強盜,qiángdào ,qiángdào,qiǎngdào,qiángdáo,qiāngdào,to rob (with force),我們需要先強盜這件事。,wǒmen xūyào xiān qiángdào zhè jiàn shì.,We need to to rob (with force) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,強調,qiángdiào ,qiángdiào,qiǎngdiào,qiángdiáo,qiāngdiào,to emphasize (a statement),我們需要先強調這件事。,wǒmen xūyào xiān qiángdiào zhè jiàn shì.,We need to to emphasize (a statement) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,搶,qiăng ,qiǎng,qiàng,qiāng,qiáng,(literary) to knock against (esp. to knock one's head on the ground in grief or rage),我們需要先搶這件事。,wǒmen xūyào xiān qiǎng zhè jiàn shì.,We need to (literary) to knock against (esp. to knock one's head on the ground in grief or rage) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,橋,qiáo ,qiáo,qiǎo,qiào,qiāo,bridge,這個橋在生活中很常見。,zhège qiáo zài shēnghuó zhōng hěn chángjiàn.,This bridge is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,欺負,qīfù ,qīfù,qífù,qīfú,qìfù,to bully,我們需要先欺負這件事。,wǒmen xūyào xiān qīfù zhè jiàn shì.,We need to to bully this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,其次,qícì ,qícì,qǐcì,qící,qīcì,next,這個其次在生活中很常見。,zhège qícì zài shēnghuó zhōng hěn chángjiàn.,This next is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,期間,qíjiān ,qíjiān,qǐjiān,qíjiǎn,qījiān,period of time,這個期間過得很快。,zhège qíjiān guò de hěn kuài.,This period of time passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,起飛,qĭfēi ,qǐfēi,qìfēi,qǐfěi,qífēi,(of an aircraft or rocket) to take off;  to lift off,我們需要先起飛這件事。,wǒmen xūyào xiān qǐfēi zhè jiàn shì.,We need to (of an aircraft or rocket) to take off;  to lift off this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,起來,qĭlái ,qǐlái,qìlái,qǐlài,qílái,to stand up;  to get up,我們需要先起來這件事。,wǒmen xūyào xiān qǐlái zhè jiàn shì.,We need to to stand up;  to get up this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,親,qīn,qīn,qín,qǐn,qìn,parent,這個親在生活中很常見。,zhège qīn zài shēnghuó zhōng hěn chángjiàn.,This parent is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,親切,qīnqiè,qīnqiè,qínqiè,qīnqié,qìnqiè,amiable,這個親切在生活中很常見。,zhège qīnqiè zài shēnghuó zhōng hěn chángjiàn.,This amiable is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,親手,qīnshŏu  ,qīnshǒu,qínshǒu,qīnshōu,qìnshǒu,with one's own hands;  personally,這個親手在生活中很常見。,zhège qīnshǒu zài shēnghuó zhōng hěn chángjiàn.,This with one's own hands;  personally is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,親眼,qīnyăn ,qīnyǎn,qínyǎn,qīnyān,qìnyǎn,with one's own eyes,這個親眼在生活中很常見。,zhège qīnyǎn zài shēnghuó zhōng hěn chángjiàn.,This with one's own eyes is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,親自,qīnzì ,qīnzì,qínzì,qīnzí,qìnzì,personally,這個親自在生活中很常見。,zhège qīnzì zài shēnghuó zhōng hěn chángjiàn.,This personally is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,清,qīng ,qīng,qíng,qǐng,qìng,Qing (Wade-Giles: Ch'ing) dynasty of China (1644–1911),這個清在生活中很常見。,zhège qīng zài shēnghuó zhōng hěn chángjiàn.,This Qing (Wade-Giles: Ch'ing) dynasty of China (1644–1911) is common in daily life.,B2,general,proper noun,Core Content,
Taiwan Mandarin,青年,qīngnián ,qīngnián,qíngnián,qīngniàn,qìngnián,youth,這個青年在生活中很常見。,zhège qīngnián zài shēnghuó zhōng hěn chángjiàn.,This youth is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,青少年,qīngshàonián  ,qīngshàonián,qíngshàonián,qīngsháonián,qīngshàoniān,adolescent,這個青少年在生活中很常見。,zhège qīngshàonián zài shēnghuó zhōng hěn chángjiàn.,This adolescent is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,晴,qíng ,qíng,qǐng,qìng,qīng,clear,這個晴在生活中很常見。,zhège qíng zài shēnghuó zhōng hěn chángjiàn.,This clear is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,情,qíng ,qíng,qǐng,qìng,qīng,(bound form) feelings;  emotion,這部電影談到情。,zhè bù diànyǐng tán dào qíng.,This movie talks about (bound form) feelings;  emotion.,B2,feelings,noun,Core Content,
Taiwan Mandarin,情況,qĭngjià ,qǐngjià,qìngjià,qǐngjiá,qíngjià,circumstances;  state of affairs,這個情況在生活中很常見。,zhège qǐngjià zài shēnghuó zhōng hěn chángjiàn.,This circumstances;  state of affairs is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,情人,qíngrén  ,qíngrén,qǐngrén,qíngrèn,qīngrén,lover,這部電影談到情人。,zhè bù diànyǐng tán dào qíngrén.,This movie talks about lover.,B2,feelings,noun,Core Content,
Taiwan Mandarin,請假,qĭngjià,qǐngjià,qìngjià,qǐngjiá,qíngjià,to request leave of absence,我們需要先請假這件事。,wǒmen xūyào xiān qǐngjià zhè jiàn shì.,We need to to request leave of absence this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,請教,qĭngjiào,qǐngjiào,qìngjiào,qǐngjiáo,qíngjiào,to ask for guidance,我們需要先請教這件事。,wǒmen xūyào xiān qǐngjiào zhè jiàn shì.,We need to to ask for guidance this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,請求,qĭngqiú ,qǐngqiú,qìngqiú,qǐngqiù,qíngqiú,to request;  to ask,我們需要先請求這件事。,wǒmen xūyào xiān qǐngqiú zhè jiàn shì.,We need to to request;  to ask this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,慶祝,qìngzhù ,qìngzhù,qīngzhù,qìngzhú,qǐngzhù,to celebrate,我們需要先慶祝這件事。,wǒmen xūyào xiān qìngzhù zhè jiàn shì.,We need to to celebrate this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,窮,qióng ,qióng,qiǒng,qiòng,qiōng,poor,這個窮在生活中很常見。,zhège qióng zài shēnghuó zhōng hěn chángjiàn.,This poor is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,求,qiú ,qiú,qiǔ,qiù,qiū,to seek,我們需要先求這件事。,wǒmen xūyào xiān qiú zhè jiàn shì.,We need to to seek this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,球場,qiúchăng ,qiúchǎng,qiǔchǎng,qiúchāng,qiūchǎng,stadium,這個球場在生活中很常見。,zhège qiúchǎng zài shēnghuó zhōng hěn chángjiàn.,This stadium is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,球賽,qiúsài ,qiúsài,qiǔsài,qiúsái,qiūsài,(ball sports) game;  match,這個球賽在生活中很常見。,zhège qiúsài zài shēnghuó zhōng hěn chángjiàn.,This (ball sports) game;  match is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,球員,qiúyuán ,qiúyuán,qiǔyuán,qiúyuàn,qiūyuán,(ball sports) player;  team member,我今天想買一些球員。,wǒ jīntiān xiǎng mǎi yìxiē qiúyuán.,I want to buy some (ball sports) player;  team member today.,B2,food,noun,Core Content,
Taiwan Mandarin,氣溫,qìwēn ,qìwēn,qīwēn,qìwěn,qǐwēn,air temperature,這個氣溫在生活中很常見。,zhège qìwēn zài shēnghuó zhōng hěn chángjiàn.,This air temperature is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,企業,qìyè ,qìyè,qīyè,qìyé,qǐyè,company;  firm,這個企業對公司很重要。,zhège qìyè duì gōngsī hěn zhòngyào.,This company;  firm is important to the company.,B2,work,noun,Core Content,
Taiwan Mandarin,去,qù ,qù,qū,qú,qǔ,to go,我們需要先去這件事。,wǒmen xūyào xiān qù zhè jiàn shì.,We need to to go this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,去世,qùshì ,qùshì,qūshì,qùshí,qǔshì,to pass away,我們需要先去世這件事。,wǒmen xūyào xiān qùshì zhè jiàn shì.,We need to to pass away this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,全,quán ,quán,quǎn,quàn,quān,surname Quan,這個全在生活中很常見。,zhège quán zài shēnghuó zhōng hěn chángjiàn.,This surname Quan is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,全球,quánqiú ,quánqiú,quǎnqiú,quánqiù,quānqiú,the whole world,這個全球在生活中很常見。,zhège quánqiú zài shēnghuó zhōng hěn chángjiàn.,This the whole world is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,全身,quánshēn ,quánshēn,quǎnshēn,quánshěn,quānshēn,the whole body,醫生提醒我們注意全身。,yīshēng tíxǐng wǒmen zhùyì quánshēn.,The doctor reminds us to pay attention to the whole body.,B2,health,noun,Core Content,
Taiwan Mandarin,取代,qŭdài ,qǔdài,qùdài,qǔdái,qúdài,to replace,我們需要先取代這件事。,wǒmen xūyào xiān qǔdài zhè jiàn shì.,We need to to replace this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,缺點,quēdiăn ,quēdiǎn,quédiǎn,quēdiān,quèdiǎn,weak point,這個缺點在生活中很常見。,zhège quēdiǎn zài shēnghuó zhōng hěn chángjiàn.,This weak point is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,卻,què ,què,quē,qué,quě,but,這個卻在生活中很常見。,zhège què zài shēnghuó zhōng hěn chángjiàn.,This but is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,確定,quèdìng ,quèdìng,quēdìng,quèdíng,quědìng,definite,這個確定在生活中很常見。,zhège quèdìng zài shēnghuó zhōng hěn chángjiàn.,This definite is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,確認,quèrèn ,quèrèn,quērèn,quèrén,quěrèn,to confirm,我們需要先確認這件事。,wǒmen xūyào xiān quèrèn zhè jiàn shì.,We need to to confirm this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,讓,ràng,ràng,rāng,ráng,rǎng,to yield,我們需要先讓這件事。,wǒmen xūyào xiān ràng zhè jiàn shì.,We need to to yield this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,忍,rěn ,rěn,rèn,rēn,rén,to bear,我們需要先忍這件事。,wǒmen xūyào xiān rěn zhè jiàn shì.,We need to to bear this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,認,rèn ,rèn,rēn,rén,rěn,to recognize,我們需要先認這件事。,wǒmen xūyào xiān rèn zhè jiàn shì.,We need to to recognize this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,認得,rènde ,rènde,rēnde,rénde,rěnde,to recognize,我們需要先認得這件事。,wǒmen xūyào xiān rènde zhè jiàn shì.,We need to to recognize this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,扔,rēng ,rēng,réng,rěng,rèng,to throw,我們需要先扔這件事。,wǒmen xūyào xiān rēng zhè jiàn shì.,We need to to throw this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,仍,réng ,réng,rěng,rèng,rēng,still;  yet,仍天氣不好，我們還是出門了。,"réng tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,仍然,réngrán ,réngrán,rěngrán,réngràn,rēngrán,still;  as before,仍然天氣不好，我們還是出門了。,"réngrán tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,人家,rénjiā ,rénjiā,rěnjiā,rénjiǎ,rēnjiā,household,家裡的人家需要整理。,jiā lǐ de rénjiā xūyào zhěnglǐ.,The household at home needs to be organized.,B2,home and family,noun,Core Content,
Taiwan Mandarin,人間,rénjiān ,rénjiān,rěnjiān,rénjiǎn,rēnjiān,the human world,這個人間在生活中很常見。,zhège rénjiān zài shēnghuó zhōng hěn chángjiàn.,This the human world is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人口,rénkŏu ,rénkǒu,rěnkǒu,rénkōu,rēnkǒu,population,這個人口在生活中很常見。,zhège rénkǒu zài shēnghuó zhōng hěn chángjiàn.,This population is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人類,rénlèi ,rénlèi,rěnlèi,rénléi,rēnlèi,humanity,這個人類在生活中很常見。,zhège rénlèi zài shēnghuó zhōng hěn chángjiàn.,This humanity is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人們,rénmen ,rénmen,rěnmen,rènmen,rēnmen,people,這個人們在生活中很常見。,zhège rénmen zài shēnghuó zhōng hěn chángjiàn.,This people is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人民,rénmín ,rénmín,rěnmín,rénmìn,rēnmín,the people,這個人民在生活中很常見。,zhège rénmín zài shēnghuó zhōng hěn chángjiàn.,This the people is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人人,rénrén ,rénrén,rěnrén,rénrèn,rēnrén,everyone,人人天氣不好，我們還是出門了。,"rénrén tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,人數,rénshù ,rénshù,rěnshù,rénshú,rēnshù,number of people,這個人數在生活中很常見。,zhège rénshù zài shēnghuó zhōng hěn chángjiàn.,This number of people is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,人物,rénwù ,rénwù,rěnwù,rénwú,rēnwù,person;  personage,這個人物在生活中很常見。,zhège rénwù zài shēnghuó zhōng hěn chángjiàn.,This person;  personage is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,忍耐,rěnnài ,rěnnài,rènnài,rěnnái,rénnài,to endure;  to put up with,我們需要先忍耐這件事。,wǒmen xūyào xiān rěnnài zhè jiàn shì.,We need to to endure;  to put up with this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,任務,rènwù ,rènwù,rēnwù,rènwú,rěnwù,mission;  assignment,這個任務在生活中很常見。,zhège rènwù zài shēnghuó zhōng hěn chángjiàn.,This mission;  assignment is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,熱水,rèshuĭ,rèshuǐ,rēshuǐ,rèshuī,rěshuǐ,hot water,我們應該保護熱水。,wǒmen yīnggāi bǎohù rèshuǐ.,We should protect hot water.,B2,environment,noun,Core Content,
Taiwan Mandarin,日出,rìchū ,rìchū,rīchū,rìchǔ,rǐchū,sunrise,這個日出在生活中很常見。,zhège rìchū zài shēnghuó zhōng hěn chángjiàn.,This sunrise is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,日期,rìqí ,rìqí,rīqí,rìqì,rǐqí,date,這個日期在生活中很常見。,zhège rìqí zài shēnghuó zhōng hěn chángjiàn.,This date is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,如,rú ,rú,rǔ,rù,rū,as,這個如在生活中很常見。,zhège rú zài shēnghuó zhōng hěn chángjiàn.,This as is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,如此,rúcĭ,rúcǐ,rǔcǐ,rúcī,rūcǐ,like this;  so,這個如此在生活中很常見。,zhège rúcǐ zài shēnghuó zhōng hěn chángjiàn.,This like this;  so is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,如下,rúxià ,rúxià,rǔxià,rúxiá,rūxià,as follows,這個如下在生活中很常見。,zhège rúxià zài shēnghuó zhōng hěn chángjiàn.,This as follows is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,如意,rúyì ,rúyì,rǔyì,rúyí,rūyì,as one wants;  according to one's wishes,我們需要先如意這件事。,wǒmen xūyào xiān rúyì zhè jiàn shì.,We need to as one wants;  according to one's wishes this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,弱,ruò ,ruò,ruō,ruó,ruǒ,weak;  feeble,這個弱在生活中很常見。,zhège ruò zài shēnghuó zhōng hěn chángjiàn.,This weak;  feeble is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,森林,sēnlín ,sēnlín,sénlín,sēnlìn,sènlín,forest,這個森林在生活中很常見。,zhège sēnlín zài shēnghuó zhōng hěn chángjiàn.,This forest is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,失戀,shīliàn ,shīliàn,shíliàn,shīlián,shìliàn,to lose one's love,我很愛我的家人。,wǒ hěn ài wǒ de jiārén.,I love my family very much.,B2,feelings,verb,Core Content,
Taiwan Mandarin,失去,shīqù ,shīqù,shíqù,shīqú,shìqù,to lose,我們需要先失去這件事。,wǒmen xūyào xiān shīqù zhè jiàn shì.,We need to to lose this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,獅(子),shī(zi) ,shī(zi),shí(zi),shǐ(zi),shì(zi),(bound form) lion,這個獅在生活中很常見。,zhège shī zài shēnghuó zhōng hěn chángjiàn.,This (bound form) lion is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,時代,shídài ,shídài,shǐdài,shídái,shīdài,"Time, US weekly news magazine",我剛收到這個時代。,wǒ gāng shōu dào zhège shídài.,"I just received this Time, US weekly news magazine.",B2,communication,noun,Core Content,
Taiwan Mandarin,十分,shífēn ,shífēn,shǐfēn,shífěn,shīfēn,very,十分天氣不好，我們還是出門了。,"shífēn tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,general,function,Core Content,
Taiwan Mandarin,實話,shíhuà ,shíhuà,shǐhuà,shíhuá,shīhuà,truth,這個實話在生活中很常見。,zhège shíhuà zài shēnghuó zhōng hěn chángjiàn.,This truth is common in daily life.,B2,general,noun,Core Content,
