language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,情形,qíngxíng ,qíngxíng,qǐngxíng,qíngxìng,qīngxíng,situation; condition,我今天學到「情形」這個詞。,wǒ jīntiān xuédào qíngxíng zhège cí.,"Today I learned the word ""situation; condition.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,消息,xiāoxí ,xiāoxí,xiáoxí,xiāoxì,xiàoxí,news; information,我今天學到「消息」這個詞。,wǒ jīntiān xuédào xiāoxí zhège cí.,"Today I learned the word ""news; information.""",B1,communication,noun,Core Content,
Taiwan Mandarin,看起來,kànqĭlái,kànqǐlái,kānqǐlái,kànqīlái,kànqǐlāi,to look; seem,我今天學到「看起來」這個詞。,wǒ jīntiān xuédào kànqǐlái zhège cí.,"Today I learned the word ""to look; seem.""",B1,description,verb phrase,Core Content,
Taiwan Mandarin,舞,wŭ ,wǔ,wù,wū,wú,dance,我今天學到「舞」這個詞。,wǒ jīntiān xuédào wǔ zhège cí.,"Today I learned the word ""dance.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,游,yóu ,yóu,yǒu,yòu,yōu,to swim,我今天學到「游」這個詞。,wǒ jīntiān xuédào yóu zhège cí.,"Today I learned the word ""to swim.""",B1,leisure,verb,Core Content,
Taiwan Mandarin,游泳池,yóuyŏngchí,yóuyǒngchí,yǒuyǒngchí,yóuyōngchí,yóuyǒngchī,swimming pool,我今天學到「游泳池」這個詞。,wǒ jīntiān xuédào yóuyǒngchí zhège cí.,"Today I learned the word ""swimming pool.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,遊戲,yóuxì ,yóuxì,yǒuxì,yóuxí,yōuxì,game,我今天學到「遊戲」這個詞。,wǒ jīntiān xuédào yóuxì zhège cí.,"Today I learned the word ""game.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,茶館/茶館兒,cháguăn/cháguănr,cháguǎn/cháguǎnr,chǎguǎn/cháguǎnr,cháguān/cháguǎnr,cháguǎn/chāguǎnr,teahouse,我今天學到「茶館」這個詞。,wǒ jīntiān xuédào cháguǎn/cháguǎnr zhège cí.,"Today I learned the word ""teahouse.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,門票,ménpiào ,ménpiào,měnpiào,ménpiáo,mēnpiào,ticket,我今天學到「門票」這個詞。,wǒ jīntiān xuédào ménpiào zhège cí.,"Today I learned the word ""ticket.""",B1,leisure,noun,Core Content,
Taiwan Mandarin,陪,péi ,péi,pěi,pèi,pēi,to accompany,我今天學到「陪」這個詞。,wǒ jīntiān xuédào péi zhège cí.,"Today I learned the word ""to accompany.""",B1,relationships,verb,Core Content,
Taiwan Mandarin,利用,lìyòng ,lìyòng,līyòng,lìyóng,lǐyòng,to use; make use of,我今天學到「利用」這個詞。,wǒ jīntiān xuédào lìyòng zhège cí.,"Today I learned the word ""to use; make use of.""",B1,actions,verb,Core Content,
Taiwan Mandarin,好處,hăochù ,hǎochù,hàochù,hǎochú,háochù,advantage; benefit,我今天學到「好處」這個詞。,wǒ jīntiān xuédào hǎochù zhège cí.,"Today I learned the word ""advantage; benefit.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,壞處,huàichù ,huàichù,huāichù,huàichú,huǎichù,disadvantage,我今天學到「壞處」這個詞。,wǒ jīntiān xuédào huàichù zhège cí.,"Today I learned the word ""disadvantage.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,目的,mùdì ,mùdì,mūdì,mùdí,mǔdì,purpose,我今天學到「目的」這個詞。,wǒ jīntiān xuédào mùdì zhège cí.,"Today I learned the word ""purpose.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,要求,yāoqiú ,yāoqiú,yáoqiú,yāoqiù,yàoqiú,to request; requirement,我今天學到「要求」這個詞。,wǒ jīntiān xuédào yāoqiú zhège cí.,"Today I learned the word ""to request; requirement.""",B1,ideas,verb,Core Content,
Taiwan Mandarin,合作,hézuò ,hézuò,hězuò,hézuó,hēzuò,to cooperate; cooperation,我今天學到「合作」這個詞。,wǒ jīntiān xuédào hézuò zhège cí.,"Today I learned the word ""to cooperate; cooperation.""",B1,relationships,verb,Core Content,
Taiwan Mandarin,主人,zhǔrén ,zhǔrén,zhùrén,zhǔrèn,zhúrén,host; owner,我今天學到「主人」這個詞。,wǒ jīntiān xuédào zhǔrén zhège cí.,"Today I learned the word ""host; owner.""",B1,relationships,noun,Core Content,
Taiwan Mandarin,請客,qĭngkè ,qǐngkè,qìngkè,qǐngké,qíngkè,to treat someone; invite as guest,我今天學到「請客」這個詞。,wǒ jīntiān xuédào qǐngkè zhège cí.,"Today I learned the word ""to treat someone; invite as guest.""",B1,social,verb phrase,Core Content,
Taiwan Mandarin,約,yuē ,yuē,yué,yuě,yuè,to make an appointment; to invite,我今天學到「約」這個詞。,wǒ jīntiān xuédào yuē zhège cí.,"Today I learned the word ""to make an appointment; to invite.""",B1,social,verb,Core Content,
Taiwan Mandarin,約會,yuēhuì ,yuēhuì,yuéhuì,yuēhuí,yuèhuì,date; appointment,我今天學到「約會」這個詞。,wǒ jīntiān xuédào yuēhuì zhège cí.,"Today I learned the word ""date; appointment.""",B1,social,noun,Core Content,
Taiwan Mandarin,派對,pàiduì,pàiduì,pāiduì,pàiduí,pǎiduì,party,我今天學到「派對」這個詞。,wǒ jīntiān xuédào pàiduì zhège cí.,"Today I learned the word ""party.""",B1,social,noun,Core Content,
Taiwan Mandarin,祝,zhù,zhù,zhū,zhú,zhǔ,to wish; to congratulate,我今天學到「祝」這個詞。,wǒ jīntiān xuédào zhù zhège cí.,"Today I learned the word ""to wish; to congratulate.""",B1,social,verb,Core Content,
Taiwan Mandarin,留,liú,liú,liǔ,liù,liū,to leave; to stay,我今天學到「留」這個詞。,wǒ jīntiān xuédào liú zhège cí.,"Today I learned the word ""to leave; to stay.""",B1,actions,verb,Core Content,
Taiwan Mandarin,封,fēng,fēng,féng,fěng,fèng,measure word for letters,我今天學到「封」這個詞。,wǒ jīntiān xuédào fēng zhège cí.,"Today I learned the word ""measure word for letters.""",B1,measure,measure word,Core Content,
Taiwan Mandarin,信箱,xìnxiāng ,xìnxiāng,xīnxiāng,xìnxiǎng,xǐnxiāng,mailbox,我今天學到「信箱」這個詞。,wǒ jīntiān xuédào xìnxiāng zhège cí.,"Today I learned the word ""mailbox.""",B1,communication,noun,Core Content,
Taiwan Mandarin,郵票,yóupiào,yóupiào,yǒupiào,yóupiáo,yōupiào,stamp,我今天學到「郵票」這個詞。,wǒ jīntiān xuédào yóupiào zhège cí.,"Today I learned the word ""stamp.""",B1,communication,noun,Core Content,
Taiwan Mandarin,回信,huíxìn ,huíxìn,huǐxìn,huíxín,huīxìn,to reply to a letter,我今天學到「回信」這個詞。,wǒ jīntiān xuédào huíxìn zhège cí.,"Today I learned the word ""to reply to a letter.""",B1,communication,verb phrase,Core Content,
Taiwan Mandarin,郵件,yóujiàn ,yóujiàn,yǒujiàn,yóujián,yōujiàn,mail; email,我今天學到「郵件」這個詞。,wǒ jīntiān xuédào yóujiàn zhège cí.,"Today I learned the word ""mail; email.""",B1,communication,noun,Core Content,
Taiwan Mandarin,弄,nòng ,nòng,nōng,nóng,nǒng,to do; make; mess with,我今天學到「弄」這個詞。,wǒ jīntiān xuédào nòng zhège cí.,"Today I learned the word ""to do; make; mess with.""",B1,actions,verb,Core Content,
Taiwan Mandarin,放心,fàngxīn ,fàngxīn,fāngxīn,fàngxǐn,fǎngxīn,to feel relieved,我今天學到「放心」這個詞。,wǒ jīntiān xuédào fàngxīn zhège cí.,"Today I learned the word ""to feel relieved.""",B1,feelings,verb phrase,Core Content,
Taiwan Mandarin,偷,tōu ,tōu,tóu,tǒu,tòu,to steal,我今天學到「偷」這個詞。,wǒ jīntiān xuédào tōu zhège cí.,"Today I learned the word ""to steal.""",B1,actions,verb,Core Content,
Taiwan Mandarin,滿,măn ,mǎn,màn,mān,mán,full,我今天學到「滿」這個詞。,wǒ jīntiān xuédào mǎn zhège cí.,"Today I learned the word ""full.""",B1,description,adjective,Core Content,
Taiwan Mandarin,丟,diū ,diū,diú,diǔ,diù,to lose; throw away,我今天學到「丟」這個詞。,wǒ jīntiān xuédào diū zhège cí.,"Today I learned the word ""to lose; throw away.""",B1,actions,verb,Core Content,
Taiwan Mandarin,換,huàn ,huàn,huān,huán,huǎn,to change; exchange,我今天學到「換」這個詞。,wǒ jīntiān xuédào huàn zhège cí.,"Today I learned the word ""to change; exchange.""",B1,actions,verb,Core Content,
Taiwan Mandarin,一塊/一塊兒,yīkuài/yīkuàir,yīkuài/yīkuàir,yíkuài/yīkuàir,yīkuái/yīkuàir,yīkuài/yìkuàir,together; a piece,我今天學到「一塊」這個詞。,wǒ jīntiān xuédào yīkuài/yīkuàir zhège cí.,"Today I learned the word ""together; a piece.""",B1,relationships,phrase,Core Content,
Taiwan Mandarin,同時,tóngshí ,tóngshí,tǒngshí,tóngshì,tōngshí,at the same time,我今天學到「同時」這個詞。,wǒ jīntiān xuédào tóngshí zhège cí.,"Today I learned the word ""at the same time.""",B1,time,adverb,Core Content,
Taiwan Mandarin,保護,băohù ,bǎohù,bàohù,bǎohú,báohù,to protect,我今天學到「保護」這個詞。,wǒ jīntiān xuédào bǎohù zhège cí.,"Today I learned the word ""to protect.""",B1,safety,verb,Core Content,
Taiwan Mandarin,出門,chūmén ,chūmén,chúmén,chūmèn,chùmén,to go out,我今天學到「出門」這個詞。,wǒ jīntiān xuédào chūmén zhège cí.,"Today I learned the word ""to go out.""",B1,daily life,verb phrase,Core Content,
Taiwan Mandarin,現代,xiàndài ,xiàndài,xiāndài,xiàndái,xiǎndài,modern,我今天學到「現代」這個詞。,wǒ jīntiān xuédào xiàndài zhège cí.,"Today I learned the word ""modern.""",B1,culture,adjective,Core Content,
Taiwan Mandarin,傳統,chuántŏng ,chuántǒng,chuǎntǒng,chuántōng,chuāntǒng,traditional,我今天學到「傳統」這個詞。,wǒ jīntiān xuédào chuántǒng zhège cí.,"Today I learned the word ""traditional.""",B1,culture,adjective,Core Content,
Taiwan Mandarin,除夕,chúxì ,chúxì,chǔxì,chúxí,chūxì,Lunar New Year's Eve,我今天學到「除夕」這個詞。,wǒ jīntiān xuédào chúxì zhège cí.,"Today I learned the word ""Lunar New Year's Eve.""",B1,culture,noun,Core Content,
Taiwan Mandarin,春節,chūnjié ,chūnjié,chúnjié,chūnjiè,chùnjié,Spring Festival; Lunar New Year,我今天學到「春節」這個詞。,wǒ jīntiān xuédào chūnjié zhège cí.,"Today I learned the word ""Spring Festival; Lunar New Year.""",B1,culture,noun,Core Content,
Taiwan Mandarin,節日,jiérì ,jiérì,jiěrì,jiérí,jiērì,holiday; festival,我今天學到「節日」這個詞。,wǒ jīntiān xuédào jiérì zhège cí.,"Today I learned the word ""holiday; festival.""",B1,culture,noun,Core Content,
Taiwan Mandarin,帶來,dàilái ,dàilái,dāilái,dàilài,dǎilái,to bring,我今天學到「帶來」這個詞。,wǒ jīntiān xuédào dàilái zhège cí.,"Today I learned the word ""to bring.""",B1,actions,verb,Core Content,
Taiwan Mandarin,當中,dāngzhōng ,dāngzhōng,dángzhōng,dāngzhǒng,dàngzhōng,among; in the middle,我今天學到「當中」這個詞。,wǒ jīntiān xuédào dāngzhōng zhège cí.,"Today I learned the word ""among; in the middle.""",B1,place,phrase,Core Content,
Taiwan Mandarin,法律,fălǜ,fǎlǜ,fàlǜ,fǎlǘ,fálǜ,law,我今天學到「法律」這個詞。,wǒ jīntiān xuédào fǎlǜ zhège cí.,"Today I learned the word ""law.""",B1,society,noun,Core Content,
Taiwan Mandarin,方面,fāngmiàn ,fāngmiàn,fángmiàn,fāngmián,fàngmiàn,aspect; side,我今天學到「方面」這個詞。,wǒ jīntiān xuédào fāngmiàn zhège cí.,"Today I learned the word ""aspect; side.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,開玩笑,kāiwánxiào ,kāiwánxiào,káiwánxiào,kāiwànxiào,kāiwánxiǎo,to joke,我今天學到「開玩笑」這個詞。,wǒ jīntiān xuédào kāiwánxiào zhège cí.,"Today I learned the word ""to joke.""",B1,social,verb phrase,Core Content,
Taiwan Mandarin,可惜,kěxí ,kěxí,kèxí,kěxì,kéxí,a pity; too bad,我今天學到「可惜」這個詞。,wǒ jīntiān xuédào kěxí zhège cí.,"Today I learned the word ""a pity; too bad.""",B1,feelings,adjective,Core Content,
Taiwan Mandarin,老太太(˙ㄊㄞ),lăotàitai ,lǎotàitai,làotàitai,lǎotáitai,láotàitai,old lady,我今天學到「老太太」這個詞。,wǒ jīntiān xuédào lǎotàitai zhège cí.,"Today I learned the word ""old lady.""",B1,people,noun,Core Content,
Taiwan Mandarin,有名,yŏumíng ,yǒumíng,yòumíng,yǒumìng,yóumíng,famous,我今天學到「有名」這個詞。,wǒ jīntiān xuédào yǒumíng zhège cí.,"Today I learned the word ""famous.""",B1,description,adjective,Core Content,
Taiwan Mandarin,自由,zìyóu ,zìyóu,zīyóu,zìyòu,zǐyóu,free; freedom,我今天學到「自由」這個詞。,wǒ jīntiān xuédào zìyóu zhège cí.,"Today I learned the word ""free; freedom.""",B1,society,noun,Core Content,
Taiwan Mandarin,社會,shèhuì ,shèhuì,shēhuì,shèhuí,shěhuì,society,我今天學到「社會」這個詞。,wǒ jīntiān xuédào shèhuì zhège cí.,"Today I learned the word ""society.""",B1,society,noun,Core Content,
Taiwan Mandarin,時差,shíchā,shíchā,shǐchā,shíchǎ,shīchā,time difference,我今天學到「時差」這個詞。,wǒ jīntiān xuédào shíchā zhège cí.,"Today I learned the word ""time difference.""",B1,time,noun,Core Content,
Taiwan Mandarin,市區,shìqū ,shìqū,shīqū,shìqǔ,shǐqū,downtown area,我今天學到「市區」這個詞。,wǒ jīntiān xuédào shìqū zhège cí.,"Today I learned the word ""downtown area.""",B1,place,noun,Core Content,
Taiwan Mandarin,溫泉,wēnquán ,wēnquán,wénquán,wēnquàn,wènquán,hot spring,我今天學到「溫泉」這個詞。,wǒ jīntiān xuédào wēnquán zhège cí.,"Today I learned the word ""hot spring.""",B1,travel,noun,Core Content,
Taiwan Mandarin,公路,gōnglù ,gōnglù,gónglù,gōnglú,gònglù,highway,我今天學到「公路」這個詞。,wǒ jīntiān xuédào gōnglù zhège cí.,"Today I learned the word ""highway.""",B1,transport,noun,Core Content,
Taiwan Mandarin,速度,sùdù ,sùdù,sūdù,sùdú,sǔdù,speed,我今天學到「速度」這個詞。,wǒ jīntiān xuédào sùdù zhège cí.,"Today I learned the word ""speed.""",B1,transport,noun,Core Content,
Taiwan Mandarin,到處,dàochù ,dàochù,dāochù,dàochú,dǎochù,everywhere,我今天學到「到處」這個詞。,wǒ jīntiān xuédào dàochù zhège cí.,"Today I learned the word ""everywhere.""",B1,place,adverb,Core Content,
Taiwan Mandarin,地點,dìdiăn ,dìdiǎn,dīdiǎn,dìdiān,dǐdiǎn,place; location,我今天學到「地點」這個詞。,wǒ jīntiān xuédào dìdiǎn zhège cí.,"Today I learned the word ""place; location.""",B1,place,noun,Core Content,
Taiwan Mandarin,巴士,bāshì ,bāshì,báshì,bāshí,bàshì,bus,我今天學到「巴士」這個詞。,wǒ jīntiān xuédào bāshì zhège cí.,"Today I learned the word ""bus.""",B1,transport,noun,Core Content,
Taiwan Mandarin,加油,jiāyóu ,jiāyóu,jiáyóu,jiāyòu,jiàyóu,to add fuel; cheer up,我今天學到「加油」這個詞。,wǒ jīntiān xuédào jiāyóu zhège cí.,"Today I learned the word ""to add fuel; cheer up.""",B1,transport,verb phrase,Core Content,
Taiwan Mandarin,摩托車/機車,mótuōchē/jīchē,mótuōchē/jīchē,mǒtuōchē/jīchē,mótuǒchē/jīchē,mótuōchè/jīchē,motorcycle; scooter,我今天學到「摩托車」這個詞。,wǒ jīntiān xuédào mótuōchē/jīchē zhège cí.,"Today I learned the word ""motorcycle; scooter.""",B1,transport,noun,Core Content,
Taiwan Mandarin,船/船兒,chuán/chuánr,chuán/chuánr,chuǎn/chuánr,chuán/chuànr,chuān/chuánr,boat; ship,我今天學到「船」這個詞。,wǒ jīntiān xuédào chuán/chuánr zhège cí.,"Today I learned the word ""boat; ship.""",B1,transport,noun,Core Content,
Taiwan Mandarin,地鐵,dìtiě ,dìtiě,dītiě,dìtiē,dǐtiě,subway,我今天學到「地鐵」這個詞。,wǒ jīntiān xuédào dìtiě zhège cí.,"Today I learned the word ""subway.""",B1,transport,noun,Core Content,
Taiwan Mandarin,捷運,jiéyùn,jiéyùn,jiěyùn,jiéyún,jiēyùn,MRT; metro,我今天學到「捷運」這個詞。,wǒ jīntiān xuédào jiéyùn zhège cí.,"Today I learned the word ""MRT; metro.""",B1,transport,noun,Core Content,
Taiwan Mandarin,停車場,tíngchēchăng ,tíngchēchǎng,tǐngchēchǎng,tíngchěchǎng,tíngchēcháng,parking lot,我今天學到「停車場」這個詞。,wǒ jīntiān xuédào tíngchēchǎng zhège cí.,"Today I learned the word ""parking lot.""",B1,transport,noun,Core Content,
Taiwan Mandarin,月台,yuètái ,yuètái,yuētái,yuètài,yuětái,platform,我今天學到「月台」這個詞。,wǒ jīntiān xuédào yuètái zhège cí.,"Today I learned the word ""platform.""",B1,transport,noun,Core Content,
Taiwan Mandarin,搭,dā ,dā,dá,dǎ,dà,to take; ride,我今天學到「搭」這個詞。,wǒ jīntiān xuédào dā zhège cí.,"Today I learned the word ""to take; ride.""",B1,transport,verb,Core Content,
Taiwan Mandarin,飛,fēi ,fēi,féi,fěi,fèi,to fly,我今天學到「飛」這個詞。,wǒ jīntiān xuédào fēi zhège cí.,"Today I learned the word ""to fly.""",B1,transport,verb,Core Content,
Taiwan Mandarin,下,xià ,xià,xiā,xiá,xiǎ,down; get off,我今天學到「下」這個詞。,wǒ jīntiān xuédào xià zhège cí.,"Today I learned the word ""down; get off.""",B1,direction,verb,Core Content,
Taiwan Mandarin,上,shàng ,shàng,shāng,sháng,shǎng,up; get on,我今天學到「上」這個詞。,wǒ jīntiān xuédào shàng zhège cí.,"Today I learned the word ""up; get on.""",B1,direction,verb,Core Content,
Taiwan Mandarin,這些,zhèxiē ,zhèxiē,zhēxiē,zhèxiě,zhěxiē,these,我今天學到「這些」這個詞。,wǒ jīntiān xuédào zhèxiē zhège cí.,"Today I learned the word ""these.""",B1,pronoun,pronoun,Core Content,
Taiwan Mandarin,那些,nàxiē ,nàxiē,nāxiē,nàxiě,nǎxiē,those,我今天學到「那些」這個詞。,wǒ jīntiān xuédào nàxiē zhège cí.,"Today I learned the word ""those.""",B1,pronoun,pronoun,Core Content,
Taiwan Mandarin,東方,dōngfāng ,dōngfāng,dóngfāng,dōngfǎng,dòngfāng,the East; eastern,我今天學到「東方」這個詞。,wǒ jīntiān xuédào dōngfāng zhège cí.,"Today I learned the word ""the East; eastern.""",B1,place,noun,Core Content,
Taiwan Mandarin,非洲,fēizhōu,fēizhōu,féizhōu,fēizhǒu,fèizhōu,Africa,我今天學到「非洲」這個詞。,wǒ jīntiān xuédào fēizhōu zhège cí.,"Today I learned the word ""Africa.""",B1,place,proper noun,Core Content,
Taiwan Mandarin,美洲,měizhōu,měizhōu,mèizhōu,měizhǒu,méizhōu,the Americas,我今天學到「美洲」這個詞。,wǒ jīntiān xuédào měizhōu zhège cí.,"Today I learned the word ""the Americas.""",B1,place,proper noun,Core Content,
Taiwan Mandarin,歐洲,ōuzhōu,ōuzhōu,óuzhōu,ōuzhǒu,òuzhōu,Europe,我今天學到「歐洲」這個詞。,wǒ jīntiān xuédào ōuzhōu zhège cí.,"Today I learned the word ""Europe.""",B1,place,proper noun,Core Content,
Taiwan Mandarin,亞洲,yàzhōu,yàzhōu,yāzhōu,yàzhǒu,yǎzhōu,Asia,我今天學到「亞洲」這個詞。,wǒ jīntiān xuédào yàzhōu zhège cí.,"Today I learned the word ""Asia.""",B1,place,proper noun,Core Content,
Taiwan Mandarin,大陸,dàlù ,dàlù,dālù,dàlú,dǎlù,mainland; continent,我今天學到「大陸」這個詞。,wǒ jīntiān xuédào dàlù zhège cí.,"Today I learned the word ""mainland; continent.""",B1,place,noun,Core Content,
Taiwan Mandarin,動,dòng ,dòng,dōng,dóng,dǒng,to move,我今天學到「動」這個詞。,wǒ jīntiān xuédào dòng zhège cí.,"Today I learned the word ""to move.""",B1,actions,verb,Core Content,
Taiwan Mandarin,起,qĭ,qǐ,qì,qī,qí,to rise; start,我今天學到「起」這個詞。,wǒ jīntiān xuédào qǐ zhège cí.,"Today I learned the word ""to rise; start.""",B1,actions,verb,Core Content,
Taiwan Mandarin,停,tíng ,tíng,tǐng,tìng,tīng,to stop,我今天學到「停」這個詞。,wǒ jīntiān xuédào tíng zhège cí.,"Today I learned the word ""to stop.""",B1,actions,verb,Core Content,
Taiwan Mandarin,中心,zhōngxīn ,zhōngxīn,zhóngxīn,zhōngxǐn,zhòngxīn,center,我今天學到「中心」這個詞。,wǒ jīntiān xuédào zhōngxīn zhège cí.,"Today I learned the word ""center.""",B1,place,noun,Core Content,
Taiwan Mandarin,簽證,qiānzhèng ,qiānzhèng,qiánzhèng,qiānzhéng,qiànzhèng,visa,我今天學到「簽證」這個詞。,wǒ jīntiān xuédào qiānzhèng zhège cí.,"Today I learned the word ""visa.""",B1,travel,noun,Core Content,
Taiwan Mandarin,行李,xínglĭ,xínglǐ,xǐnglǐ,xínglī,xīnglǐ,luggage,我今天學到「行李」這個詞。,wǒ jīntiān xuédào xínglǐ zhège cí.,"Today I learned the word ""luggage.""",B1,travel,noun,Core Content,
Taiwan Mandarin,背包,bēibāo ,bēibāo,béibāo,bēibǎo,bèibāo,backpack,我今天學到「背包」這個詞。,wǒ jīntiān xuédào bēibāo zhège cí.,"Today I learned the word ""backpack.""",B1,travel,noun,Core Content,
Taiwan Mandarin,鎖,suŏ ,suǒ,suò,suō,suó,lock,我今天學到「鎖」這個詞。,wǒ jīntiān xuédào suǒ zhège cí.,"Today I learned the word ""lock.""",B1,objects,noun,Core Content,
Taiwan Mandarin,入口,rùkŏu,rùkǒu,rūkǒu,rùkōu,rǔkǒu,entrance,我今天學到「入口」這個詞。,wǒ jīntiān xuédào rùkǒu zhège cí.,"Today I learned the word ""entrance.""",B1,place,noun,Core Content,
Taiwan Mandarin,出口,chūkŏu ,chūkǒu,chúkǒu,chūkōu,chùkǒu,exit,我今天學到「出口」這個詞。,wǒ jīntiān xuédào chūkǒu zhège cí.,"Today I learned the word ""exit.""",B1,place,noun,Core Content,
Taiwan Mandarin,油,yóu ,yóu,yǒu,yòu,yōu,oil; fuel,我今天學到「油」這個詞。,wǒ jīntiān xuédào yóu zhège cí.,"Today I learned the word ""oil; fuel.""",B1,transport,noun,Core Content,
Taiwan Mandarin,鑰匙,yàoshi ,yàoshi,yāoshi,yáoshi,yǎoshi,key,我今天學到「鑰匙」這個詞。,wǒ jīntiān xuédào yàoshi zhège cí.,"Today I learned the word ""key.""",B1,objects,noun,Core Content,
Taiwan Mandarin,方向,fāngxiàng ,fāngxiàng,fángxiàng,fāngxiáng,fàngxiàng,direction,我今天學到「方向」這個詞。,wǒ jīntiān xuédào fāngxiàng zhège cí.,"Today I learned the word ""direction.""",B1,place,noun,Core Content,
Taiwan Mandarin,交通,jiāotōng ,jiāotōng,jiáotōng,jiāotǒng,jiàotōng,traffic; transportation,我今天學到「交通」這個詞。,wǒ jīntiān xuédào jiāotōng zhège cí.,"Today I learned the word ""traffic; transportation.""",B1,transport,noun,Core Content,
Taiwan Mandarin,標準,biāozhŭn ,biāozhǔn,biáozhǔn,biāozhūn,biàozhǔn,standard,我今天學到「標準」這個詞。,wǒ jīntiān xuédào biāozhǔn zhège cí.,"Today I learned the word ""standard.""",B1,ideas,noun,Core Content,
Taiwan Mandarin,拍照,pāizhào,pāizhào,páizhào,pāizháo,pàizhào,to take a photo,我今天學到「拍照」這個詞。,wǒ jīntiān xuédào pāizhào zhège cí.,"Today I learned the word ""to take a photo.""",B1,travel,verb phrase,Core Content,
Taiwan Mandarin,腿,tuĭ,tuǐ,tuì,tuī,tuí,leg,我今天學到「腿」這個詞。,wǒ jīntiān xuédào tuǐ zhège cí.,"Today I learned the word ""leg.""",B1,body,noun,Core Content,
Taiwan Mandarin,背,bèi ,bèi,bēi,béi,běi,back,我今天學到「背」這個詞。,wǒ jīntiān xuédào bèi zhège cí.,"Today I learned the word ""back.""",B1,body,noun,Core Content,
Taiwan Mandarin,脖(子),bó(zi) ,bó(zi),bǒ(zi),bò(zi),bō(zi),neck,我今天學到「脖」這個詞。,wǒ jīntiān xuédào bó(zi) zhège cí.,"Today I learned the word ""neck.""",B1,body,noun,Core Content,
Taiwan Mandarin,汗,hàn ,hàn,hān,hán,hǎn,sweat,我今天學到「汗」這個詞。,wǒ jīntiān xuédào hàn zhège cí.,"Today I learned the word ""sweat.""",B1,body,noun,Core Content,
Taiwan Mandarin,臉色,liănsè ,liǎnsè,liànsè,liǎnsé,liánsè,complexion; facial color,我今天學到「臉色」這個詞。,wǒ jīntiān xuédào liǎnsè zhège cí.,"Today I learned the word ""complexion; facial color.""",B1,body,noun,Core Content,
Taiwan Mandarin,救護車,jiùhùchē,jiùhùchē,jiūhùchē,jiùhúchē,jiùhùchè,ambulance,我今天學到「救護車」這個詞。,wǒ jīntiān xuédào jiùhùchē zhège cí.,"Today I learned the word ""ambulance.""",B1,health,noun,Core Content,
Taiwan Mandarin,咳嗽,késòu ,késòu,kěsòu,késóu,kēsòu,to cough; cough,我今天學到「咳嗽」這個詞。,wǒ jīntiān xuédào késòu zhège cí.,"Today I learned the word ""to cough; cough.""",B1,health,verb,Core Content,
Taiwan Mandarin,發燒,fāshāo ,fāshāo,fáshāo,fāshǎo,fàshāo,to have a fever,我今天學到「發燒」這個詞。,wǒ jīntiān xuédào fāshāo zhège cí.,"Today I learned the word ""to have a fever.""",B1,health,verb phrase,Core Content,
Taiwan Mandarin,頭痛,tóutòng  ,tóutòng,tǒutòng,tóutóng,tōutòng,headache,我今天學到「頭痛」這個詞。,wǒ jīntiān xuédào tóutòng zhège cí.,"Today I learned the word ""headache.""",B1,health,noun,Core Content,
Taiwan Mandarin,疼,téng ,téng,těng,tèng,tēng,to hurt; ache,我今天學到「疼」這個詞。,wǒ jīntiān xuédào téng zhège cí.,"Today I learned the word ""to hurt; ache.""",B1,health,verb,Core Content,
Taiwan Mandarin,保險,băoxiăn ,bǎoxiǎn,bàoxiǎn,bǎoxiān,báoxiǎn,insurance,我今天學到「保險」這個詞。,wǒ jīntiān xuédào bǎoxiǎn zhège cí.,"Today I learned the word ""insurance.""",B1,health,noun,Core Content,
Taiwan Mandarin,掛號,guàhào ,guàhào,guāhào,guàháo,guǎhào,to register at a clinic,我今天學到「掛號」這個詞。,wǒ jīntiān xuédào guàhào zhège cí.,"Today I learned the word ""to register at a clinic.""",B1,health,verb phrase,Core Content,
Taiwan Mandarin,牙刷,yáshuā ,yáshuā,yǎshuā,yáshuǎ,yāshuā,toothbrush,我今天學到「牙刷」這個詞。,wǒ jīntiān xuédào yáshuā zhège cí.,"Today I learned the word ""toothbrush.""",B1,health,noun,Core Content,
Taiwan Mandarin,藥房,yàofáng ,yàofáng,yāofáng,yàofàng,yǎofáng,pharmacy,我今天學到「藥房」這個詞。,wǒ jīntiān xuédào yàofáng zhège cí.,"Today I learned the word ""pharmacy.""",B1,health,noun,Core Content,
Taiwan Mandarin,救命,jiùmìng,jiùmìng,jiūmìng,jiùmíng,jiǔmìng,help; save me,我今天學到「救命」這個詞。,wǒ jīntiān xuédào jiùmìng zhège cí.,"Today I learned the word ""help; save me.""",B1,health,phrase,Core Content,
